run_name,fraction,fraction_pct,beta,beta_key,step,metric,key,value
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.005291005291005291
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.015625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,Rollout correct ratio,wdl_sft/correct_ratio,0.44921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,Gradient norm,actor/grad_norm,8.34634017944336
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,Train score mean,critic/score/mean,-0.1015625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,Response length mean,response_length/mean,164.50390625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,85,Time per step,perf/time_per_step,47.1062899986282
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,86,Rollout correct ratio,wdl_sft/correct_ratio,0.302734375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,86,Gradient norm,actor/grad_norm,10.262170791625977
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,86,Train score mean,critic/score/mean,-0.39453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,86,Response length mean,response_length/mean,162.57421875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,86,Time per step,perf/time_per_step,44.291672454215586
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,87,Rollout correct ratio,wdl_sft/correct_ratio,0.361328125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,87,Gradient norm,actor/grad_norm,8.639646530151367
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,87,Train score mean,critic/score/mean,-0.27734375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,87,Response length mean,response_length/mean,148.169921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,87,Time per step,perf/time_per_step,41.602835045196116
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,88,Rollout correct ratio,wdl_sft/correct_ratio,0.314453125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,88,Gradient norm,actor/grad_norm,11.786272048950195
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,88,Train score mean,critic/score/mean,-0.37109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,88,Response length mean,response_length/mean,164.23828125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,88,Time per step,perf/time_per_step,40.074596050195396
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,89,Rollout correct ratio,wdl_sft/correct_ratio,0.533203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,89,Gradient norm,actor/grad_norm,7.00279426574707
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,89,Train score mean,critic/score/mean,0.06640625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,89,Response length mean,response_length/mean,152.0234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,89,Time per step,perf/time_per_step,39.847616758197546
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.5060975609756098
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5608465608465608
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.2109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.0026455026455026454
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.0546875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,Rollout correct ratio,wdl_sft/correct_ratio,0.33203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,Gradient norm,actor/grad_norm,11.253973960876465
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,Train score mean,critic/score/mean,-0.3359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,Response length mean,response_length/mean,164.947265625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,90,Time per step,perf/time_per_step,46.24648239091039
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,91,Rollout correct ratio,wdl_sft/correct_ratio,0.525390625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,91,Gradient norm,actor/grad_norm,6.978743553161621
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,91,Train score mean,critic/score/mean,0.05078125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,91,Response length mean,response_length/mean,134.52734375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,91,Time per step,perf/time_per_step,41.1529649309814
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,92,Rollout correct ratio,wdl_sft/correct_ratio,0.44140625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,92,Gradient norm,actor/grad_norm,8.711572647094727
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,92,Train score mean,critic/score/mean,-0.1171875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,92,Response length mean,response_length/mean,162.5703125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,92,Time per step,perf/time_per_step,40.77769760135561
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,93,Rollout correct ratio,wdl_sft/correct_ratio,0.4140625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,93,Gradient norm,actor/grad_norm,9.583375930786133
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,93,Train score mean,critic/score/mean,-0.171875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,93,Response length mean,response_length/mean,162.755859375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,93,Time per step,perf/time_per_step,43.35510635282844
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,94,Rollout correct ratio,wdl_sft/correct_ratio,0.3828125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,94,Gradient norm,actor/grad_norm,9.916030883789062
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,94,Train score mean,critic/score/mean,-0.234375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,94,Response length mean,response_length/mean,168.72265625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,94,Time per step,perf/time_per_step,41.81067004520446
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.5060975609756098
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5317460317460317
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.2109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.006097560975609756
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.0026455026455026454
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.03125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,Rollout correct ratio,wdl_sft/correct_ratio,0.46875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,Gradient norm,actor/grad_norm,8.590850830078125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,Train score mean,critic/score/mean,-0.0625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,Response length mean,response_length/mean,155.966796875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,95,Time per step,perf/time_per_step,46.70618691109121
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,96,Rollout correct ratio,wdl_sft/correct_ratio,0.33203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,96,Gradient norm,actor/grad_norm,10.426362991333008
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,96,Train score mean,critic/score/mean,-0.3359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,96,Response length mean,response_length/mean,166.92578125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,96,Time per step,perf/time_per_step,42.97219885699451
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,97,Rollout correct ratio,wdl_sft/correct_ratio,0.43359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,97,Gradient norm,actor/grad_norm,8.34643840789795
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,97,Train score mean,critic/score/mean,-0.1328125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,97,Response length mean,response_length/mean,156.603515625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,97,Time per step,perf/time_per_step,40.975291173905134
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,98,Rollout correct ratio,wdl_sft/correct_ratio,0.32421875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,98,Gradient norm,actor/grad_norm,11.67099666595459
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,98,Train score mean,critic/score/mean,-0.3515625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,98,Response length mean,response_length/mean,174.03125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,98,Time per step,perf/time_per_step,47.07074354682118
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,99,Rollout correct ratio,wdl_sft/correct_ratio,0.37109375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,99,Gradient norm,actor/grad_norm,9.78027629852295
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,99,Train score mean,critic/score/mean,-0.2578125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,99,Response length mean,response_length/mean,170.451171875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,99,Time per step,perf/time_per_step,42.116832649335265
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.4878048780487805
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5502645502645502
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,LiveCodeBench pass@1,val-core/LiveCodeBench/acc/pass@1,0.203125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,HumanEval+ extract fail,val-aux/HumanEval+/code_reward_extraction_fail/mean@1,0.0
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,MBPP+ extract fail,val-aux/MBPP+/code_reward_extraction_fail/mean@1,0.007936507936507936
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,LiveCodeBench extract fail,val-aux/LiveCodeBench/code_reward_extraction_fail/mean@1,0.03125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,Rollout correct ratio,wdl_sft/correct_ratio,0.41015625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,Gradient norm,actor/grad_norm,9.34178352355957
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,Train score mean,critic/score/mean,-0.1796875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,Response length mean,response_length/mean,164.876953125
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,100,Time per step,perf/time_per_step,46.22023641038686
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,101,Rollout correct ratio,wdl_sft/correct_ratio,0.40625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,101,Gradient norm,actor/grad_norm,8.870077133178711
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,101,Train score mean,critic/score/mean,-0.1875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,101,Response length mean,response_length/mean,164.943359375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,101,Time per step,perf/time_per_step,41.60080876015127
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,102,Rollout correct ratio,wdl_sft/correct_ratio,0.404296875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,102,Gradient norm,actor/grad_norm,8.910289764404297
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,102,Train score mean,critic/score/mean,-0.19140625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,102,Response length mean,response_length/mean,169.33984375
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,102,Time per step,perf/time_per_step,41.411881893873215
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,103,Rollout correct ratio,wdl_sft/correct_ratio,0.388671875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,103,Gradient norm,actor/grad_norm,10.60781478881836
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,103,Train score mean,critic/score/mean,-0.22265625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,103,Response length mean,response_length/mean,167.873046875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,103,Time per step,perf/time_per_step,43.285577300935984
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,104,Rollout correct ratio,wdl_sft/correct_ratio,0.419921875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,104,Gradient norm,actor/grad_norm,9.268033027648926
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,104,Train score mean,critic/score/mean,-0.16015625
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,104,Response length mean,response_length/mean,143.82421875
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,104,Time per step,perf/time_per_step,41.632895899005234
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,105,HumanEval+ pass@1,val-core/HumanEval+/acc/pass@1,0.4695121951219512
ONPOLICY-SFT-Qwen3-1P7B-COLDSTART-FRAC50-CODE-KODCODE-CTX8K-S1-BETA0-V1_1783435522,50%,50,beta=0.0,beta0,105,MBPP+ pass@1,val-core/MBPP+/acc/pass@1,0.5502645502645502
